name,comm_cost,complexity,type
explored-14248,0.9445428532497615,17,explored
explored-14249,0.7654192890260474,30,explored
explored-14250,0.8657287550529137,47,explored
explored-14251,0.9452533431958422,20,explored
explored-14252,0.8257974898184737,22,explored
explored-14253,0.5002384521051915,52,explored
explored-14254,0.7681904891674616,26,explored
explored-14255,0.717344418350526,44,explored
explored-14256,0.6774329684637628,55,explored
explored-14257,0.9363148362628878,24,explored
explored-14258,0.7625698324022346,22,explored
explored-14259,0.9842855196309346,10,explored
explored-14260,0.7733768224553754,39,explored
explored-14261,0.9643371306745063,20,explored
explored-14262,0.736806785665622,31,explored
explored-14263,0.9547709636958853,18,explored
explored-14264,0.8215822307319787,49,explored
explored-14265,0.9710592950901576,11,explored
explored-14266,0.914361629649816,16,explored
explored-14267,0.9747638559746316,26,explored
explored-14268,0.9306096075531342,57,explored
explored-14269,0.5078689194713175,36,explored
explored-14270,0.9721593987438278,16,explored
explored-14271,0.9754494977021888,14,explored
explored-14272,0.766607837666565,50,explored
explored-14273,0.937491483853386,10,explored
explored-14274,0.9251678897475327,25,explored
explored-14275,0.8474315301812236,16,explored
explored-14276,0.6356196348276332,47,explored
explored-14277,0.8290445502855232,38,explored
explored-14278,0.7482201253576781,24,explored
explored-14279,0.6051396113698239,48,explored
explored-14280,0.9307652764186352,17,explored
explored-14281,0.8313802970431938,20,explored
explored-14282,0.7909553656590037,22,explored
explored-14283,0.7461142632474056,62,explored
explored-14284,0.6400281600581369,39,explored
explored-14285,0.5431371213153473,31,explored
explored-14286,0.7603499568515237,30,explored
explored-14287,0.7448037987961683,61,explored
explored-14288,0.6446230942756355,42,explored
explored-14289,0.7281018329270816,46,explored
explored-14290,0.9066702046026635,24,explored
explored-14291,0.9717697940216613,22,explored
explored-14292,0.633250442839624,54,explored
explored-14293,0.750391742744243,23,explored
explored-14294,0.7933505927238043,43,explored
explored-14295,0.8858438933551347,17,explored
explored-14296,0.9138960803015852,18,explored
explored-14297,0.9201116056784404,23,explored
explored-14298,0.7879719949023348,34,explored
explored-14299,0.5092507431126453,90,explored
explored-14300,0.5019757460144434,36,explored
explored-14301,0.8961843878215319,29,explored
explored-14302,0.963161582932669,10,explored
explored-14303,0.8638806329578659,19,explored
explored-14304,0.9752966052206412,14,explored
explored-14305,0.7739985011581959,30,explored
explored-14306,0.8627401553345142,24,explored
explored-14307,0.8598658612284447,26,explored
explored-14308,0.9807016375775743,20,explored
explored-14309,0.9748445194946762,12,explored
explored-14310,0.8983409151939211,26,explored
explored-14311,0.8872271446545692,40,explored
explored-14312,0.7728743698051506,28,explored
explored-14313,0.9133494247951258,15,explored
explored-14314,0.9277945511004654,25,explored
explored-14315,0.9835997940984996,20,explored
explored-14316,0.9816244833537721,20,explored
explored-14317,0.8743078695388274,16,explored
explored-14318,0.7522414497887996,42,explored
explored-14319,0.8914927345103459,25,explored
explored-14320,0.833533145428499,43,explored
explored-14321,0.4095560897747844,92,explored
explored-14322,0.5697170471577747,57,explored
explored-14323,0.6664531100967435,48,explored
explored-14324,0.6543534541490666,32,explored
explored-14325,0.49389960030885216,50,explored
explored-14326,0.9825702865967207,13,explored
explored-14327,0.9059596940243145,26,explored
explored-14328,0.44119884634600537,62,explored
explored-14329,0.8282284263595355,18,explored
explored-14330,0.7892229381192455,29,explored
explored-14331,0.9748172813432046,13,explored
explored-14332,0.8866283250821335,30,explored
explored-14333,0.9756679497660898,12,explored
explored-14334,0.8549796501122651,23,explored
explored-14335,0.44839499023481855,80,explored
explored-14336,0.6227984926086527,66,explored
explored-14337,0.9698386474088204,14,explored
explored-14338,0.5929490090990296,60,explored
explored-14339,0.4498739610301131,74,explored
explored-14340,0.8429246061058082,45,explored
explored-14341,0.9102278460501652,16,explored
explored-14342,0.9219998940212866,34,explored
explored-14343,0.6396648044692738,58,explored
explored-14344,0.8674420372880653,57,explored
explored-14345,0.8507678983595321,28,explored
explored-14346,0.7952718353999182,18,explored
explored-14347,0.7125828904937094,46,explored
explored-14348,0.730855797035624,76,explored
explored-14349,0.9550778839463051,75,explored
explored-14350,0.7227178146432303,50,explored
explored-14351,0.8460280692192397,16,explored
explored-14352,0.9774313150364671,8,explored
explored-14353,0.8716332833719399,16,explored
explored-14354,0.9859296225643821,10,explored
explored-14355,0.8532261055850782,20,explored
explored-14356,0.5761183203353558,61,explored
explored-14357,0.8125833417766923,52,explored
explored-14358,0.8474315301812236,18,explored
explored-14359,0.6024095017486488,50,explored
explored-14360,0.569671369644118,46,explored
explored-14361,0.8281441613298814,13,explored
explored-14362,0.7388807512376799,29,explored
explored-14363,0.9033407896928132,26,explored
explored-14364,0.9144842621610574,19,explored
explored-14365,0.6799430052713278,39,explored
explored-14366,0.8631919756221432,33,explored
explored-14367,0.8620892513793454,34,explored
explored-14368,0.8763682608893129,16,explored
explored-14369,0.9804696370986056,14,explored
explored-14370,0.8493133552644385,39,explored
explored-14371,0.9081340309249425,34,explored
explored-14372,0.8437116773402371,16,explored
explored-14373,0.46498160512331377,56,explored
explored-14374,0.8237703979142115,40,explored
explored-14375,0.6866058046055321,24,explored
explored-14376,0.8204228550665396,21,explored
explored-14377,0.690097424717264,56,explored
explored-14378,0.6388347640459645,50,explored
explored-14379,0.7933982831448426,26,explored
explored-14380,0.5647681337148567,74,explored
explored-14381,0.8879275105600217,15,explored
explored-14382,0.8181322819812397,46,explored
explored-14383,0.8220622132897306,31,explored
explored-14384,0.7948609188752869,55,explored
explored-14385,0.7042512603896989,24,explored
explored-14386,0.737512409242209,30,explored
explored-14387,0.9413853281205782,17,explored
explored-14388,0.8414747694962983,14,explored
explored-14389,0.8665877503747105,25,explored
explored-14390,0.9088861955952696,16,explored
explored-14391,0.9774200455492185,10,explored
explored-14392,0.7928459502073073,23,explored
explored-14393,0.8363074961555681,24,explored
explored-14394,0.7087387019121588,38,explored
explored-14395,0.7687809419993641,24,explored
explored-14396,0.9733292536935745,20,explored
explored-14397,0.9081533587682246,14,explored
explored-14398,0.9155084707271653,16,explored
explored-14399,0.8656496567394314,32,explored
explored-14400,0.5840678509787891,66,explored
explored-14401,0.9418485573647636,13,explored
explored-14402,0.6460335844379992,46,explored
explored-14403,0.9872939092519417,10,explored
explored-14404,0.46135372666575825,58,explored
explored-14405,0.7060295129088561,75,explored
explored-14406,0.8406485897261207,24,explored
explored-14407,0.48883249307353405,46,explored
explored-14408,0.8060486318423368,36,explored
explored-14409,0.792370668120089,36,explored
explored-14410,0.8776682303933974,14,explored
explored-14411,0.898592970367054,14,explored
explored-14412,0.8255602993646324,29,explored
explored-14413,0.7998705545714675,20,explored
explored-14414,0.8453285839041732,18,explored
explored-14415,0.8046381283741559,51,explored
explored-14416,0.9613679570416126,78,explored
explored-14417,0.8678995375231439,18,explored
explored-14418,0.733021027926669,52,explored
explored-14419,0.7610352227823954,41,explored
explored-14420,0.8624216514511513,16,explored
explored-14421,0.878195753384005,33,explored
explored-14422,0.7789763953061064,57,explored
explored-14423,0.6429009401825863,42,explored
explored-14424,0.6569582595267294,32,explored
explored-14425,0.6901305430652072,62,explored
explored-14426,0.6159643684425671,41,explored
explored-14427,0.9140009457932239,14,explored
explored-14428,0.9791892213145036,20,explored
explored-14429,0.7433464563097347,35,explored
explored-14430,0.8296770677203978,30,explored
explored-14431,0.5896598840290079,61,explored
explored-14432,0.9642036300826367,12,explored
explored-14433,0.8487532361357133,16,explored
explored-14434,0.8504224008720535,14,explored
explored-14435,0.7230549121133669,29,explored
explored-14436,0.909032070259758,14,explored
explored-14437,0.802784969190474,22,explored
explored-14438,0.7232812540256639,93,explored
explored-14439,0.4662363173911068,46,explored
explored-14440,0.4185884770858882,60,explored
explored-14441,0.5613085136691895,60,explored
explored-14442,0.6137359767452423,36,explored
explored-14443,0.7361357133124404,36,explored
explored-14444,0.8511207248943997,43,explored
explored-14445,0.8231366671208611,16,explored
explored-14446,0.673377390198483,56,explored
explored-14447,0.7042853249761548,20,explored
explored-14448,0.3996116637144026,82,explored
explored-14449,0.8576560281099983,50,explored
explored-14450,0.5257443112140618,105,explored
explored-14451,0.7591860834809465,26,explored
explored-14452,0.7887626606712994,59,explored
explored-14453,0.666076213834764,32,explored
explored-14454,0.446961438888132,66,explored
explored-14455,0.7244915205383253,65,explored
explored-14456,0.5680234725038673,51,explored
explored-14457,0.8478959440432393,39,explored
explored-14458,0.9134049825135123,17,explored
explored-14459,0.9674588845848554,22,explored
explored-14460,0.49443895626107104,40,explored
explored-14461,0.5143714705303477,68,explored
explored-14462,0.9027647669982286,19,explored
explored-14463,0.862731544564049,18,explored
explored-14464,0.8830354153093699,40,explored
explored-14465,0.6847322523504564,22,explored
explored-14466,0.8343877133903024,18,explored
explored-14467,0.8835970500068129,23,explored
explored-14468,0.9610337260051117,48,explored
explored-14469,0.7748330835263659,31,explored
explored-14470,0.7131723970870993,50,explored
explored-14471,0.838159149747922,25,explored
explored-14472,0.709551231597832,78,explored
explored-14473,0.5775131315641122,47,explored
explored-14474,0.9140436935095608,18,explored
explored-14475,0.5761088022891403,75,explored
explored-14476,0.9835002164103139,30,explored
explored-14477,0.8536585365853658,14,explored
explored-14478,0.7489861730221452,44,explored
explored-14479,0.6566010974990399,32,explored
explored-14480,0.9770302493527728,20,explored
explored-14481,0.9318712298788774,26,explored
explored-14482,0.8734049859543797,28,explored
explored-14483,0.9500540666128621,22,explored
explored-14484,0.6980596162705442,50,explored
explored-14485,0.566806331471136,84,explored
explored-14486,0.731404769759253,28,explored
explored-14487,0.7991421692794496,42,explored
explored-14488,0.9609759747338096,13,explored
explored-14489,0.7243643710379641,56,explored
explored-14490,0.9364791377481511,71,explored
explored-14491,0.8765967417079926,35,explored
explored-14492,0.9658391610156156,28,explored
explored-14493,0.8234886678475724,16,explored
explored-14494,0.6129967154567164,77,explored
explored-14495,0.6027202120675346,56,explored
explored-14496,0.8487532361357133,14,explored
explored-14497,0.7414710791660989,32,explored
explored-14498,0.6568484958592602,30,explored
explored-14499,0.8353321946028718,37,explored
explored-14500,0.9501254378301259,16,explored
explored-14501,0.9118509434628796,16,explored
explored-14502,0.9850342916836989,10,explored
explored-14503,0.7989597324145628,50,explored
explored-14504,0.9488776901560915,21,explored
explored-14505,0.9827757063756519,8,explored
explored-14506,0.47111323068537947,46,explored
explored-14507,0.8657763488368273,32,explored
explored-14508,0.8611868101921243,26,explored
explored-14509,0.6179068240657013,34,explored
explored-14510,0.7558837110717476,34,explored
explored-14511,0.8737009834932747,34,explored
explored-14512,0.9113022615202748,16,explored
explored-14513,0.8727512506569599,16,explored
explored-14514,0.9754785443571381,14,explored
explored-14515,0.8323235785605063,19,explored
explored-14516,0.7000374112826692,38,explored
explored-14517,0.8918100330067914,27,explored
explored-14518,0.6190002170040323,80,explored
explored-14519,0.6325908923318612,34,explored
explored-14520,0.675476620338829,34,explored
explored-14521,0.5611397391272034,52,explored
explored-14522,0.9031222085963877,26,explored
explored-14523,0.9826154644525169,13,explored
explored-14524,0.5888404414770405,50,explored
explored-14525,0.7639501876510244,70,explored
explored-14526,0.6808044162843863,50,explored
explored-14527,0.9736834510454043,11,explored
explored-14528,0.4329949584412045,60,explored
explored-14529,0.9403869737021393,8,explored
explored-14530,0.9685406731162284,10,explored
explored-14531,0.5311478062406323,48,explored
explored-14532,0.8414861243584503,16,explored
explored-14533,0.5375042879545231,78,explored
explored-14534,0.7870203990098561,37,explored
explored-14535,0.7120919884791219,42,explored
explored-14536,0.9159142576430175,16,explored
explored-14537,0.6694818614187737,58,explored
explored-14538,0.8701599900077213,25,explored
explored-14539,0.8990759206728685,16,explored
explored-14540,0.9683710314756779,16,explored
explored-14541,0.7198284280328837,47,explored
explored-14542,0.9054873182410994,16,explored
explored-14543,0.7763659899168824,20,explored
explored-14544,0.6680481748951568,36,explored
explored-14545,0.9624863741654176,11,explored
explored-14546,0.7904548899713857,44,explored
explored-14547,0.7616890195238744,24,explored
explored-14548,0.8268067822247547,39,explored
explored-14549,0.8937326838352182,16,explored
explored-14550,0.9218161867705402,40,explored
explored-14551,0.8636241313530454,22,explored
explored-14552,0.9086366500885679,13,explored
explored-14553,0.9753714975411562,11,explored
explored-14554,0.6525358395306975,32,explored
explored-14555,0.8729892687346019,24,explored
explored-14556,0.45918210927919334,40,explored
explored-14557,0.9657177354219761,78,explored
explored-14558,0.7083974071983337,46,explored
explored-14559,0.5758902211927147,62,explored
explored-14560,0.8478448471635555,26,explored
explored-14561,0.7389162351819049,40,explored
explored-14562,0.7612072489439978,20,explored
explored-14563,0.8190578811110075,23,explored
explored-14564,0.7579521884604321,32,explored
explored-14565,0.8708134623245674,16,explored
explored-14566,0.8357661125493936,15,explored
explored-14567,0.667724197385936,63,explored
explored-14568,0.8081224425753653,32,explored
explored-14569,0.67670747387841,83,explored
explored-14570,0.7600409850761254,28,explored
explored-14571,0.9540529955907512,18,explored
explored-14572,0.4098878139619385,82,explored
explored-14573,0.7928447336149339,16,explored
explored-14574,0.9144570104918927,14,explored
explored-14575,0.9102848286064664,24,explored
explored-14576,0.9790036646323534,10,explored
explored-14577,0.7901621474315301,23,explored
explored-14578,0.8866632277655577,30,explored
explored-14579,0.6243698051505655,40,explored
explored-14580,0.7837551664622792,23,explored
explored-14581,0.8385204776828294,23,explored
explored-14582,0.9661696319873274,69,explored
explored-14583,0.9838335150111278,13,explored
explored-14584,0.6964623499823377,100,explored
explored-14585,0.839949878302595,22,explored
explored-14586,0.8176672733407302,46,explored
explored-14587,0.8385138222069043,26,explored
explored-14588,0.5801965526638506,58,explored
explored-14589,0.9677238043330154,10,explored
explored-14590,0.7433699557518951,64,explored
explored-14591,0.7584023753481044,34,explored
explored-14592,0.5349026549659792,80,explored
explored-14593,0.9098440425454069,83,explored
explored-14594,0.6422433904379673,58,explored
explored-14595,0.6912499432256892,34,explored
explored-14596,0.6903529091156833,38,explored
explored-14597,0.8606673252486715,32,explored
explored-14598,0.8852432211472953,23,explored
explored-14599,0.7624063088695532,80,explored
explored-14600,0.980586970674176,10,explored
explored-14601,0.40046157514647773,102,explored
explored-14602,0.828049537478615,16,explored
explored-14603,0.9803015893133381,11,explored
explored-14604,0.8737566425943589,16,explored
explored-14605,0.9722778988963074,24,explored
explored-14606,0.9696523358287312,13,explored
explored-14607,0.9319838595795811,24,explored
explored-14608,0.8767656810646318,14,explored
explored-14609,0.8651310026667705,20,explored
explored-14610,0.6754818246506488,38,explored
explored-14611,0.7052321113111161,57,explored
explored-14612,0.9030156891752477,26,explored
explored-14613,0.6935890448289957,40,explored
explored-14614,0.9420530691270013,46,explored
explored-14615,0.8679997274833083,16,explored
explored-14616,0.9065287213127519,16,explored
explored-14617,0.5602545760094473,50,explored
explored-14618,0.4206948040150792,78,explored
explored-14619,0.7196289879898001,47,explored
explored-14620,0.8870758958986238,16,explored
explored-14621,0.8020847526911024,20,explored
explored-14622,0.9267817862031491,69,explored
explored-14623,0.9683136595405942,13,explored
explored-14624,0.8676499977290275,24,explored
explored-14625,0.9255291365762819,24,explored
explored-14626,0.8898187501965265,17,explored
explored-14627,0.8873375681234381,43,explored
explored-14628,0.8214377260704736,46,explored
explored-14629,0.6645826439309884,57,explored
explored-14630,0.6785793364218559,37,explored
explored-14631,0.7717306828561767,48,explored
explored-14632,0.8806452589665561,23,explored
explored-14633,0.8497751737293909,14,explored
explored-14634,0.5529874642321841,64,explored
explored-14635,0.8481400735795067,18,explored
explored-14636,0.7939910880553339,33,explored
explored-14637,0.8265260934732253,22,explored
explored-14638,0.8541865376754326,14,explored
explored-14639,0.7616655724708592,34,explored
explored-14640,0.8833774550834096,15,explored
explored-14641,0.6320314172814514,40,explored
explored-14642,0.6186664201039457,50,explored
explored-14643,0.748688513421447,20,explored
explored-14644,0.9742386564927101,18,explored
explored-14645,0.8938433937412,31,explored
explored-14646,0.8342757868919471,19,explored
explored-14647,0.6231037380206205,46,explored
explored-14648,0.902593984861965,26,explored
explored-14649,0.9797868109286558,20,explored
explored-14650,0.4528375800517782,58,explored
explored-14651,0.8774390243902439,16,explored
explored-14652,0.7711768179134305,22,explored
explored-14653,0.8267248035608847,16,explored
explored-14654,0.6077194481949898,46,explored
explored-14655,0.8803018976067075,24,explored
explored-14656,0.6796736612617523,30,explored
explored-14657,0.6247621317441036,64,explored
explored-14658,0.9722683457530227,48,explored
explored-14659,0.8069843757096788,21,explored
explored-14660,0.8711393468683291,22,explored
explored-14661,0.5798133260662215,37,explored
explored-14662,0.8484534677749012,14,explored
explored-14663,0.40719860410894615,80,explored
explored-14664,0.4268420425126038,64,explored
explored-14665,0.9564459930313589,10,explored
explored-14666,0.7875734380689882,31,explored
explored-14667,0.8775567905319915,14,explored
explored-14668,0.8218422128355362,14,explored
explored-14669,0.5631500658582005,60,explored
explored-14670,0.5890920852603202,57,explored
explored-14671,0.7612072489439978,22,explored
explored-14672,0.9860694766165539,10,explored
explored-14673,0.9475600023358574,24,explored
explored-14674,0.8866065615963422,25,explored
explored-14675,0.904910410137621,17,explored
explored-14676,0.6959735658809102,24,explored
explored-14677,0.8560064883018202,28,explored
explored-14678,0.8254136157944937,22,explored
explored-14679,0.7741636655643903,44,explored
explored-14680,0.6002700564715144,39,explored
explored-14681,0.7375739958516904,32,explored
explored-14682,0.9088042356880073,15,explored
explored-14683,0.6680661534268975,33,explored
explored-14684,0.8952059771994368,26,explored
explored-14685,0.9136898760049053,15,explored
explored-14686,0.6063269291910796,50,explored
explored-14687,0.6593135478484227,46,explored
explored-14688,0.8034459167915702,31,explored
explored-14689,0.8324956689311507,40,explored
explored-14690,0.9144570104918927,14,explored
explored-14691,0.9711125838023236,78,explored
explored-14692,0.904370266670769,26,explored
explored-14693,0.843029383711517,20,explored
explored-14694,0.5873756642594359,42,explored
explored-14695,0.7674751328518872,28,explored
explored-14696,0.8260151246763865,16,explored
explored-14697,0.8540183775740391,32,explored
explored-14698,0.725791004506449,69,explored
explored-14699,0.9792887314348003,11,explored
explored-14700,0.6711714501604132,38,explored
explored-14701,0.845437616387337,16,explored
explored-14702,0.9578578484807194,13,explored
explored-14703,0.6851004504540609,39,explored
explored-14704,0.6550960621338057,30,explored
explored-14705,0.6937291962704144,38,explored
explored-14706,0.902866141897345,20,explored
explored-14707,0.9095122924493411,14,explored
explored-14708,0.9650771752130929,17,explored
explored-14709,0.9826387401942654,10,explored
explored-14710,0.9708004490549169,24,explored
explored-14711,0.6232449765691424,94,explored
explored-14712,0.5839328700549575,92,explored
explored-14713,0.8525003406458646,23,explored
explored-14714,0.8048780487804879,20,explored
explored-14715,0.7416201117318436,21,explored
explored-14716,0.8811803793749563,43,explored
explored-14717,0.5599073064752994,52,explored
explored-14718,0.479010537312077,68,explored
explored-14719,0.9754242933490788,14,explored
explored-14720,0.8634199330820124,38,explored
explored-14721,0.8520935233432473,32,explored
explored-14722,0.9823848238482384,10,explored
explored-14723,0.8575714220829359,24,explored
explored-14724,0.8784695783204957,14,explored
explored-14725,0.95409568791232,27,explored
explored-14726,0.9030010900667665,16,explored
explored-14727,0.4701253576781579,50,explored
explored-14728,0.6969683779705581,76,explored
explored-14729,0.5540945632920016,34,explored
explored-14730,0.8558613798428487,34,explored
explored-14731,0.5495564033852629,72,explored
explored-14732,0.8366172789925488,18,explored
explored-14733,0.7471961601100447,28,explored
explored-14734,0.8072029568061043,40,explored
explored-14735,0.8896723743773751,17,explored
explored-14736,0.5532997229413634,32,explored
explored-14737,0.9258700405058901,26,explored
explored-14738,0.8288254530589998,15,explored
explored-14739,0.7677336229491115,27,explored
explored-14740,0.7798271952192786,37,explored
explored-14741,0.9576321705954489,12,explored
explored-14742,0.880798279251747,16,explored
explored-14743,0.4534772372863394,64,explored
explored-14744,0.5778404187673162,53,explored
explored-14745,0.5706158877231231,50,explored
explored-14746,0.8420833901076441,16,explored
explored-14747,0.6425100164515095,77,explored
explored-14748,0.7539958480856424,62,explored
explored-14749,0.9842195803242949,10,explored
explored-14750,0.46729326580975306,51,explored
explored-14751,0.5226756597174911,48,explored
explored-14752,0.8425222555298179,18,explored
explored-14753,0.8289673951971668,57,explored
explored-14754,0.6461115274560567,51,explored
explored-14755,0.9602295953127129,8,explored
explored-14756,0.8528447714644745,23,explored
explored-14757,0.42195235499841033,60,explored
explored-14758,0.7657605486669392,23,explored
explored-14759,0.97111961779534,13,explored
explored-14760,0.9760507742123511,32,explored
explored-14761,0.6456075264155384,35,explored
explored-14762,0.42649429985919973,60,explored
explored-14763,0.8074883491003705,29,explored
explored-14764,0.9495758958986238,16,explored
explored-14765,0.9175637007766726,17,explored
explored-14766,0.8719196246082572,19,explored
explored-14767,0.8808583991915337,29,explored
explored-14768,0.911806785665622,16,explored
explored-14769,0.624519566575705,48,explored
explored-14770,0.7523619347500252,57,explored
explored-14771,0.7643156424581006,29,explored
explored-14772,0.8497751737293909,12,explored
explored-14773,0.8531594903937867,26,explored
explored-14774,0.6564586455920425,22,explored
explored-14775,0.899850115819594,14,explored
explored-14776,0.8590638565004963,24,explored
explored-14777,0.9145047419996032,37,explored
explored-14778,0.7945944638017809,50,explored
explored-14779,0.8089007976053815,36,explored
explored-14780,0.9082798843750608,20,explored
explored-14781,0.9311408716641036,18,explored
explored-14782,0.7956896385488407,70,explored
explored-14783,0.6016146613980107,47,explored
explored-14784,0.8264136803379207,24,explored
explored-14785,0.6615683335604305,42,explored
explored-14786,0.7679786074397057,42,explored
explored-14787,0.9141532345326739,18,explored
explored-14788,0.7900742966559333,22,explored
explored-14789,0.44628014715901354,58,explored
explored-14790,0.889142480810283,26,explored
explored-14791,0.7663693585259874,30,explored
explored-14792,0.8654357996093928,22,explored
explored-14793,0.544642902201834,74,explored
explored-14794,0.8472284673964058,67,explored
explored-14795,0.9380645704255268,16,explored
explored-14796,0.924229004859881,24,explored
explored-14797,0.9115039893415694,26,explored
explored-14798,0.9081529105499817,16,explored
explored-14799,0.7964101674991272,50,explored
explored-14800,0.7501173335755704,50,explored
explored-14801,0.8618631715205713,25,explored
explored-14802,0.9749057546441386,8,explored
explored-14803,0.9524117727210791,16,explored
explored-14804,0.42297429259208796,60,explored
explored-14805,0.8835106147580599,29,explored
explored-14806,0.5177022300949267,77,explored
explored-14807,0.4575964027796703,52,explored
explored-14808,0.9560902614213692,26,explored
explored-14809,0.8499454966616705,16,explored
explored-14810,0.7130966980060862,52,explored
explored-14811,0.49409831039651175,42,explored
explored-14812,0.8294525103807345,32,explored
explored-14813,0.9807986212128466,10,explored
explored-14814,0.6397669982286415,30,explored
explored-14815,0.8270310437160284,43,explored
explored-14816,0.7231988485088362,67,explored
explored-14817,0.8846214528008262,23,explored
explored-14818,0.677252236907844,60,explored
explored-14819,0.7835295035176167,59,explored
explored-14820,0.8177264092719797,24,explored
explored-14821,0.7271090495154571,58,explored
explored-14822,0.8201401172412368,49,explored
explored-14823,0.42050006812917284,64,explored
explored-14824,0.7920819301967961,39,explored
explored-14825,0.6653665349502657,42,explored
explored-14826,0.8747064768133714,25,explored
explored-14827,0.6030624063223873,46,explored
explored-14828,0.47724242306269826,76,explored
explored-14829,0.9608824998864514,18,explored
explored-14830,0.8761464843403699,24,explored
explored-14831,0.4314052777399282,66,explored
explored-14832,0.8467964148915232,34,explored
explored-14833,0.9710611402552572,20,explored
explored-14834,0.9562579742100112,20,explored
explored-14835,0.8474315301812236,16,explored
explored-14836,0.45547758550211204,52,explored
explored-14837,0.8334600296899763,16,explored
explored-14838,0.8735447608666032,40,explored
explored-14839,0.8335590112186038,19,explored
explored-14840,0.534643684425671,66,explored
explored-14841,0.8104731571058728,23,explored
explored-14842,0.8668694320622377,24,explored
explored-14843,0.7587375664259436,29,explored
explored-14844,0.9812124343310472,18,explored
explored-14845,0.9772139769210215,20,explored
explored-14846,0.609923865649271,42,explored
explored-14847,0.9229890099869197,26,explored
explored-14848,0.871446874384945,24,explored
explored-14849,0.7173458848992182,50,explored
explored-14850,0.9801341525350246,10,explored
explored-14851,0.9939819230594541,10,explored
explored-14852,0.7149128451247269,54,explored
explored-14853,0.9820564790843439,18,explored
explored-14854,0.8554274618963269,24,explored
explored-14855,0.9726724597108846,14,explored
explored-14856,0.8959224690012263,14,explored
explored-14857,0.9121550014382825,18,explored
explored-14858,0.5095721487941136,47,explored
explored-14859,0.8279642899907922,24,explored
explored-14860,0.8737566425943589,16,explored
explored-14861,0.8063798787061672,55,explored
explored-14862,0.9855325697522502,10,explored
explored-14863,0.6060819885932299,50,explored
explored-14864,0.4223213880183494,68,explored
explored-14865,0.6296498160512332,30,explored
explored-14866,0.9617625017032293,13,explored
explored-14867,0.7810962531388084,34,explored
explored-14868,0.8529687287096335,14,explored
explored-14869,0.8091548490078604,67,explored
explored-14870,0.5437143268080725,58,explored
explored-14871,0.8586606777879431,32,explored
explored-14872,0.7139500595693538,55,explored
explored-14873,0.7967988480762701,51,explored
explored-14874,0.8514073540575788,40,explored
explored-14875,0.6617523491205993,65,explored
explored-14876,0.7400854124683558,40,explored
explored-14877,0.9023197983376482,10,explored
explored-14878,0.7394343007675888,35,explored
explored-14879,0.7045360781820109,40,explored
explored-14880,0.9729657967220136,12,explored
explored-14881,0.7574090475541626,48,explored
explored-14882,0.9689330971522006,10,explored
explored-14883,0.49257392015260937,44,explored
explored-14884,0.6717813507744016,64,explored
explored-14885,0.46423218422128365,48,explored
explored-14886,0.9594222188681178,87,explored
explored-14887,0.5828791388472544,62,explored
explored-14888,0.9735798852401932,20,explored
explored-14889,0.8568141560034188,22,explored
explored-14890,0.8876502626758112,39,explored
explored-14891,0.6471023067672816,100,explored
explored-14892,0.7909967297997003,23,explored
explored-14893,0.9073017441068265,26,explored
explored-14894,0.5143096553489659,106,explored
explored-14895,0.6099604850797111,38,explored
explored-14896,0.9722127364008476,24,explored
explored-14897,0.8535655889280361,34,explored
explored-14898,0.5550824362992233,32,explored
explored-14899,0.9206245997577098,26,explored
explored-14900,0.6855412862787846,25,explored
explored-14901,0.8693812357117985,16,explored
explored-14902,0.825759640277967,16,explored
explored-14903,0.8443488854868831,20,explored
explored-14904,0.8275974247172639,44,explored
explored-14905,0.8846189101809758,24,explored
explored-14906,0.8394990234818549,13,explored
explored-14907,0.8766391554577956,20,explored
explored-14908,0.641649066630331,39,explored
explored-14909,0.7518650361084616,37,explored
explored-14910,0.49197211245855477,48,explored
explored-14911,0.6628516513463373,44,explored
explored-14912,0.7319068382224125,44,explored
explored-14913,0.814603488213653,36,explored
explored-14914,0.859142935004769,26,explored
explored-14915,0.7022073852023436,22,explored
explored-14916,0.4808911863559976,88,explored
explored-14917,0.6469205613843848,32,explored
explored-14918,0.959674171916544,56,explored
explored-14919,0.8533895760188478,42,explored
explored-14920,0.8151381129733085,30,explored
explored-14921,0.9592502384521052,12,explored
explored-14922,0.9450814995230958,21,explored
explored-14923,0.684164701610028,76,explored
explored-14924,0.9836042279018161,20,explored
explored-14925,0.5021120043602672,40,explored
explored-14926,0.88550807330699,25,explored
explored-14927,0.6022391788163692,60,explored
explored-14928,0.9872758750591121,20,explored
explored-14929,0.9421325149111408,86,explored
explored-14930,0.45360403324703635,48,explored
explored-14931,0.7951296812602849,36,explored
explored-14932,0.759878730072217,30,explored
explored-14933,0.767672139710224,73,explored
explored-14934,0.6754287356898856,55,explored
explored-14935,0.9037334786755689,15,explored
explored-14936,0.7166239237212803,47,explored
explored-14937,0.45482468092837347,72,explored
explored-14938,0.8765606959215726,16,explored
explored-14939,0.6538150917472861,58,explored
explored-14940,0.7611555843212063,46,explored
explored-14941,0.4701679384112277,74,explored
explored-14942,0.9372814189035745,17,explored
explored-14943,0.8425977653631285,20,explored
explored-14944,0.9828190613038685,10,explored
explored-14945,0.8310427479592216,22,explored
explored-14946,0.9134360461721138,26,explored
explored-14947,0.8692859494935732,23,explored
explored-14948,0.8675233099098749,24,explored
explored-14949,0.7304074841689316,46,explored
